url,id,Lng,Lat,Cid,tradeTime,DOM,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway
https://bj.lianjia.com/chengjiao/101091715790.html,1.01E+11,116.437968,39.959943,1.11E+12,2016-06-24,108,95,375,53526,70.06,3,1,1,1,4,1986,3,2,0.5,0,1,1
https://bj.lianjia.com/chengjiao/101091715855.html,1.01E+11,116.431358,40.009996,1.11E+12,2016-09-25,201,32,1260,72199,174.52,3,2,1,2,1,2007,4,6,0.333,1,0,1
https://bj.lianjia.com/chengjiao/101091715863.html,1.01E+11,116.336244,39.932195,1.11E+12,2016-07-27,140,58,483,75000,64.4,2,1,1,1,1,1996,4,6,0.2,1,1,1
https://bj.lianjia.com/chengjiao/101091715948.html,1.01E+11,116.455069,39.844997,1.11E+12,2016-06-29,113,14,450,40541,111,2,1,1,1,1,2012,3,6,0.5,1,0,1
https://bj.lianjia.com/chengjiao/101091716359.html,1.01E+11,116.605035,40.051164,1.11E+12,2016-06-25,109,106,146.6,25998,56.39,2,1,1,1,4,1991,3,4,0.5,0,1,0
https://bj.lianjia.com/chengjiao/101091716489.html,1.01E+11,116.340959,39.994651,1.11E+12,2016-06-17,101,11,300,58824,51,1,0,1,1,1,2011,4,6,0.273,1,0,1
https://bj.lianjia.com/chengjiao/101091716715.html,1.01E+11,116.396395,39.906701,1.11E+12,2016-07-22,136,17,463,84536,54.77,2,0,1,1,4,1970,2,6,0.125,1,1,1
https://bj.lianjia.com/chengjiao/101091716941.html,1.01E+11,116.357981,39.938489,1.11E+12,2016-08-17,162,82,1600,87585,182.68,3,2,1,2,3,2004,4,6,0.5,1,0,1
https://bj.lianjia.com/chengjiao/101091716953.html,1.01E+11,116.357981,39.938489,1.11E+12,2016-08-23,168,110,1555,86964,178.81,3,2,1,2,3,2004,4,6,0.5,1,0,1
https://bj.lianjia.com/chengjiao/101091716957.html,1.01E+11,116.512253,39.77436,1.11E+12,2016-07-01,115,14,580,35803,162,4,2,1,2,4,2012,4,6,1,1,0,0
https://bj.lianjia.com/chengjiao/101091717346.html,1.01E+11,116.399018,39.978141,1.11E+12,2016-07-24,138,28,568,88889,63.9,2,1,1,1,1,1990,3,2,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101091717371.html,1.01E+11,116.35699,40.093976,1.11E+12,2016-06-29,113,15,430,34489,124.68,3,1,1,2,4,2005,3,2,0.5,0,1,1
https://bj.lianjia.com/chengjiao/101091717411.html,1.01E+11,116.354913,40.040671,1.11E+12,2016-07-31,144,145,383.8,53462,71.79,2,1,1,1,4,1998,3,2,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091717443.html,1.01E+11,116.429352,39.904538,1.11E+12,2016-06-18,101,183,718.5,69287,103.7,3,1,1,1,3,2006,3,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101091717487.html,1.01E+11,116.425063,40.044097,1.11E+12,2016-11-24,261,23,245,42983,57,1,2,1,1,3,2011,4,6,0.222,1,0,1
https://bj.lianjia.com/chengjiao/101091717718.html,1.01E+11,116.661657,40.18394,1.11E+12,2016-09-06,181,14,302,24959,121,3,2,1,2,4,2002,3,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/101091717803.html,1.01E+11,116.346469,39.882483,1.11E+12,2016-08-04,148,68,298,69497,42.88,1,0,1,1,3,2004,4,6,0.231,1,1,0
https://bj.lianjia.com/chengjiao/101091717807.html,1.01E+11,116.309984,39.96579,1.11E+12,2016-07-06,120,86,570,78297,72.8,3,1,1,1,1,1990,3,6,0.2,1,1,1
https://bj.lianjia.com/chengjiao/101091717934.html,1.01E+11,116.429768,39.898926,1.11E+12,2016-06-18,102,38,647.5,84354,76.76,1,1,1,1,3,2004,4,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101091717950.html,1.01E+11,116.411947,40.043403,1.11E+12,2016-08-29,173,11,449,52411,85.67,1,1,1,1,4,2008,4,6,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101091718049.html,1.01E+11,116.50891,39.920223,1.11E+12,2016-10-10,215,56,990,40081,247,4,2,1,3,1,2001,4,6,0.375,1,0,1
https://bj.lianjia.com/chengjiao/101091718050.html,1.01E+11,116.629641,39.911449,1.11E+12,2016-08-29,174,28,469,26648,176,4,2,1,2,1,????,4,6,0.3,1,0,1
https://bj.lianjia.com/chengjiao/101091718117.html,1.01E+11,116.45831,39.923422,1.11E+12,2016-06-22,105,5,330,56897,58,1,0,1,1,1,2008,1,6,0.231,1,0,1
https://bj.lianjia.com/chengjiao/101091718123.html,1.01E+11,116.419618,39.845427,1.11E+12,2016-06-30,114,9,420,42858,98,2,1,1,1,3,2005,4,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101091718162.html,1.01E+11,116.45831,39.923422,1.11E+12,2016-07-13,127,3,460,60527,76,1,1,1,1,1,????,1,6,0.231,1,0,1
https://bj.lianjia.com/chengjiao/101091718196.html,1.01E+11,116.45831,39.923422,1.11E+12,2016-06-17,100,0,325,57018,57,1,0,1,1,1,????,1,6,0.231,1,0,1
https://bj.lianjia.com/chengjiao/101091718223.html,1.01E+11,116.45831,39.923422,1.11E+12,2016-06-16,100,5,325,56035,58,1,0,1,1,1,2008,1,6,0.231,1,0,1
https://bj.lianjia.com/chengjiao/101091718250.html,1.01E+11,116.260837,39.873276,1.11E+12,2016-08-28,173,33,510,48572,105,2,1,1,1,4,2010,2,6,0.5,1,0,1
https://bj.lianjia.com/chengjiao/101091718375.html,1.01E+11,116.508983,39.871912,1.11E+12,2016-07-26,140,26,958,46805,204.68,4,2,1,2,3,2008,4,6,1,1,1,1
https://bj.lianjia.com/chengjiao/101091718520.html,1.01E+11,116.413532,39.970005,1.11E+12,2016-07-11,124,41,227,51012,44.5,1,1,1,1,3,1994,3,6,0.2,1,0,0
https://bj.lianjia.com/chengjiao/101091718563.html,1.01E+11,116.468477,40.008959,1.11E+12,2016-07-07,120,32,480,50027,95.95,3,1,1,1,4,1999,3,2,0.5,0,1,0
https://bj.lianjia.com/chengjiao/101091718618.html,1.01E+11,116.418248,39.964378,1.11E+12,2016-09-10,186,127,438,77086,56.82,2,1,1,1,4,1980,4,2,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091718744.html,1.01E+11,116.35335,39.875618,1.11E+12,2016-07-29,142,5,890,41405,214.95,3,2,1,2,1,2001,4,6,0.25,1,0,0
https://bj.lianjia.com/chengjiao/101091718852.html,1.01E+11,116.16963,39.760938,1.11E+12,2016-06-16,100,8,208,23693,87.79,2,1,1,1,3,2012,4,6,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101091718871.html,1.01E+11,116.483762,39.936458,1.11E+12,2016-06-17,100,15,880,53879,163.33,3,1,1,2,3,2007,4,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101091718983.html,1.01E+11,116.43868,39.941436,1.11E+12,2016-07-26,139,12,1090,40222,271,4,2,1,2,1,????,3,6,0.667,1,0,1
https://bj.lianjia.com/chengjiao/101091719021.html,1.01E+11,116.301832,39.972868,1.11E+12,2016-07-19,132,25,1770,96233,183.93,4,2,2,1,4,2004,4,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101091719108.html,1.01E+11,116.440006,39.998639,1.11E+12,2016-08-12,156,45,1800,72875,247,3,2,1,2,4,2012,4,6,1,1,0,0
https://bj.lianjia.com/chengjiao/101091719179.html,1.01E+11,116.442558,39.897106,1.11E+12,2016-09-29,204,169,598,72927,82,2,1,1,1,4,2008,4,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101091719194.html,1.01E+11,116.47638,39.875691,1.11E+12,2016-06-19,102,11,450,50241,89.57,2,1,1,1,3,2012,3,6,0.4,1,0,1
https://bj.lianjia.com/chengjiao/101091719222.html,1.01E+11,116.442558,39.897106,1.11E+12,2016-09-29,204,82,500,73530,68,2,0,1,1,4,2008,4,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101091719483.html,1.01E+11,116.470616,39.901069,1.11E+12,2017-01-09,306,77,950,67693,140.34,3,2,1,1,4,2005,4,6,0.5,1,0,1
https://bj.lianjia.com/chengjiao/101091719659.html,1.01E+11,116.338231,39.97411,1.11E+12,2016-07-29,142,26,627,73351,85.48,2,2,1,1,1,1999,3,6,0.222,1,1,1
https://bj.lianjia.com/chengjiao/101091719907.html,1.01E+11,116.494382,39.919565,1.11E+12,2016-07-27,140,35,682,52434,130.07,2,2,1,2,1,2005,4,6,0.375,1,1,0
https://bj.lianjia.com/chengjiao/101091720023.html,1.01E+11,116.382475,40.00646,1.11E+12,2016-06-18,102,47,370,45561,81.21,2,1,1,1,3,2000,3,6,1,1,0,1
https://bj.lianjia.com/chengjiao/101091720278.html,1.01E+11,116.606151,40.051276,1.11E+12,2016-07-12,125,8,280,27185,103,3,1,1,1,4,1998,3,2,0.5,0,0,0
https://bj.lianjia.com/chengjiao/101091720426.html,1.01E+11,116.338389,39.889219,1.11E+12,2016-09-14,189,70,620,76724,80.81,2,1,1,1,1,2000,4,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101091720553.html,1.01E+11,116.511545,39.904464,1.11E+12,2016-06-30,113,27,220,45777,48.06,1,1,1,1,4,2009,4,6,0.25,1,0,1
https://bj.lianjia.com/chengjiao/101091720814.html,1.01E+11,116.470259,39.960665,1.11E+12,2016-08-10,154,13,1169,56105,208.36,3,1,1,2,1,2008,4,6,0.667,1,1,1
https://bj.lianjia.com/chengjiao/101091720866.html,1.01E+11,116.500382,39.805889,1.11E+12,2016-07-02,115,20,315,26974,116.78,3,2,1,2,3,2002,4,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101091720984.html,1.01E+11,116.270328,39.858193,1.11E+12,2016-07-07,120,42,175,33019,53,1,1,1,1,1,2003,4,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101091721164.html,1.01E+11,116.318639,39.933735,1.11E+12,2016-08-31,175,38,530,92983,57,2,1,1,1,4,1982,4,2,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091721183.html,1.01E+11,116.472485,39.938198,1.11E+12,2016-06-25,109,25,313,50403,62.1,2,1,1,1,4,1981,3,6,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091721198.html,1.01E+11,116.311823,39.97856,1.11E+12,2016-07-30,143,39,460,86793,53,2,1,1,1,4,1990,3,2,0.5,0,1,1
https://bj.lianjia.com/chengjiao/101091721271.html,1.01E+11,116.430562,40.045549,1.11E+12,2016-06-24,107,49,418,38704,108,2,2,1,1,1,2005,3,6,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101091721285.html,1.01E+11,116.305672,40.094854,1.11E+12,2016-06-20,103,22,165,35723,46.19,1,1,1,1,4,2004,3,2,0.25,0,1,1
https://bj.lianjia.com/chengjiao/101091721372.html,1.01E+11,116.364975,40.073376,1.11E+12,2016-08-16,160,84,303,33667,90,2,1,1,1,3,2009,4,6,0.4,1,1,1
https://bj.lianjia.com/chengjiao/101091721384.html,1.01E+11,116.370835,39.867038,1.11E+12,2016-07-20,133,24,446,47834,93.24,3,1,1,1,1,2002,4,6,0.182,1,0,0
https://bj.lianjia.com/chengjiao/101091721410.html,1.01E+11,116.352299,40.062427,1.11E+12,2016-12-11,277,191,596,79680,74.8,3,0,1,1,1,1996,3,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101091721426.html,1.01E+11,116.352622,39.925716,1.11E+12,2016-09-22,197,132,548,93040,58.9,3,1,1,1,4,1978,4,2,0.333,0,1,0
https://bj.lianjia.com/chengjiao/101091721640.html,1.01E+11,116.499423,39.900278,1.11E+12,2016-06-28,111,27,300,44790,66.98,1,1,1,1,3,2005,4,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101091721651.html,1.01E+11,116.343992,40.078436,1.11E+12,2016-08-26,170,18,141,27648,51,1,0,1,1,1,2011,3,6,0.235,1,0,1
https://bj.lianjia.com/chengjiao/101091721656.html,1.01E+11,116.321095,39.946957,1.11E+12,2016-11-13,249,43,950,84966,111.81,2,2,1,2,1,2001,4,6,0.375,1,0,0
https://bj.lianjia.com/chengjiao/101091721681.html,1.01E+11,116.262442,39.897184,1.11E+12,2016-08-15,159,46,216,37776,57.18,1,1,1,1,1,2000,3,6,0.2,1,0,0
https://bj.lianjia.com/chengjiao/101091721729.html,1.01E+11,116.492039,40.004922,1.11E+12,2016-07-07,120,39,758,81009,93.57,2,2,1,1,4,2006,4,6,0.667,1,1,1
https://bj.lianjia.com/chengjiao/101091721737.html,1.01E+11,116.399018,39.978141,1.11E+12,2016-09-14,189,110,580,104694,55.4,2,1,1,1,4,1990,4,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/101091721939.html,1.01E+11,116.560531,39.925155,1.11E+12,2016-07-20,133,72,232.5,37531,61.95,1,1,1,1,4,1998,4,2,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091722055.html,1.01E+11,116.26348,40.225694,1.11E+12,2016-09-07,182,30,275,21654,127,2,2,1,2,4,2003,3,2,0.5,0,0,1
https://bj.lianjia.com/chengjiao/101091722124.html,1.01E+11,116.435618,39.929172,1.11E+12,2016-08-11,155,46,568,82117,69.17,2,1,1,1,4,2003,4,6,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091722190.html,1.01E+11,116.555729,40.162058,1.11E+12,2016-07-31,144,65,125,26467,47.23,1,0,1,1,3,2009,4,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/101091722207.html,1.01E+11,116.362369,39.953608,1.11E+12,2016-12-08,274,45,959,43766,219.12,3,1,1,3,4,2001,3,6,0.143,1,0,1
https://bj.lianjia.com/chengjiao/101091722213.html,1.01E+11,116.422403,39.987661,1.11E+12,2016-07-24,137,74,286.8,59950,47.84,1,1,1,1,4,1995,4,6,1,1,1,1
https://bj.lianjia.com/chengjiao/101091722285.html,1.01E+11,116.128533,39.723864,1.11E+12,2016-08-27,171,158,240,25000,96,2,2,1,1,4,2008,4,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101091722511.html,1.01E+11,116.518854,39.939588,1.11E+12,2016-06-22,105,42,460,46465,99,2,1,1,1,3,2006,1,6,0.4,1,1,0
https://bj.lianjia.com/chengjiao/101091722513.html,1.01E+11,116.416675,40.011321,1.11E+12,2016-09-25,200,55,900,59125,152.22,2,2,1,2,1,2004,4,6,0.667,1,0,1
https://bj.lianjia.com/chengjiao/101091722647.html,1.01E+11,116.472888,39.986053,1.11E+12,2016-08-31,175,285,442,55099,80.22,2,1,1,1,1,1998,4,6,0.2,1,1,0
https://bj.lianjia.com/chengjiao/101091722730.html,1.01E+11,116.43942,40.072066,1.11E+12,2016-09-09,184,83,364.5,35958,101.37,2,1,1,1,1,2001,4,2,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101091722798.html,1.01E+11,116.411805,39.9236,1.11E+12,2016-08-10,153,66,513.9,80185,64.09,3,1,1,1,1,1988,3,4,0.2,0,1,1
https://bj.lianjia.com/chengjiao/101091722832.html,1.01E+11,116.372543,39.927054,1.11E+12,2016-12-10,276,34,1930,125195,154.16,3,2,1,2,4,2008,4,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101091722877.html,1.01E+11,116.35335,39.875618,1.11E+12,2016-09-12,186,22,670,41915,159.85,2,2,1,2,1,2001,3,6,0.375,1,0,0
https://bj.lianjia.com/chengjiao/101091722880.html,1.01E+11,116.437896,39.901842,1.11E+12,2016-06-20,102,16,483,63229,76.39,2,1,1,1,3,2003,3,6,0.176,1,0,1
https://bj.lianjia.com/chengjiao/101091722936.html,1.01E+11,116.218729,40.221509,1.11E+12,2016-07-11,124,5,143,19862,72,2,1,1,1,4,1998,1,2,0.5,0,1,0
https://bj.lianjia.com/chengjiao/101091723229.html,1.01E+11,116.4515,39.904606,1.11E+12,2016-07-07,120,33,477,69901,68.24,1,0,1,1,1,2006,3,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101091723233.html,1.01E+11,116.392695,39.969608,1.11E+12,2016-06-30,113,77,1480,101225,146.21,3,2,1,2,3,2002,4,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101091723242.html,1.01E+11,116.437967,40.001107,1.11E+12,2016-09-25,199,69,380,56972,66.7,1,1,1,1,1,1996,4,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101091723327.html,1.01E+11,116.430843,39.998466,1.11E+12,2016-06-24,107,42,448,57882,77.4,3,1,1,1,4,1992,3,2,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091723396.html,1.01E+11,116.416675,40.011321,1.11E+12,2016-08-07,151,15,1050,56693,185.21,3,2,1,2,1,2004,4,6,0.4,1,1,1
https://bj.lianjia.com/chengjiao/101091723453.html,1.01E+11,116.380814,39.966567,1.11E+12,2016-07-19,132,14,1040,87103,119.4,3,1,1,1,4,2000,4,2,0.5,0,1,0
https://bj.lianjia.com/chengjiao/101091723525.html,1.01E+11,116.467726,40.005504,1.11E+12,2016-08-17,161,74,495,59639,83,3,1,1,1,4,2000,3,6,0.5,0,1,1
https://bj.lianjia.com/chengjiao/101091723703.html,1.01E+11,116.469531,39.88522,1.11E+12,2016-09-18,193,296,280,48276,58,2,1,1,1,4,1986,1,2,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091723898.html,1.01E+11,116.489254,40.006445,1.11E+12,2016-08-29,173,55,568,73027,77.78,1,1,1,1,3,2006,4,6,0.333,1,1,1
https://bj.lianjia.com/chengjiao/101091724000.html,1.01E+11,116.4388,40.054941,1.11E+12,2016-06-28,111,71,351,66227,53,1,2,1,2,3,2012,1,6,0.174,1,0,1
https://bj.lianjia.com/chengjiao/101091724041.html,1.01E+11,116.117724,39.941152,1.11E+12,2016-07-18,130,42,229.5,27651,83,2,1,1,1,3,2006,4,6,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101091724353.html,1.01E+11,116.453917,39.881534,1.11E+12,2016-08-11,154,14,890,61169,145.5,3,2,1,2,4,2004,1,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101091724417.html,1.01E+11,116.352968,39.882495,1.11E+12,2016-07-30,143,20,335,60843,55.06,1,0,1,1,1,2006,4,6,0.235,1,0,0
https://bj.lianjia.com/chengjiao/101091724456.html,1.01E+11,116.188935,40.054103,1.11E+12,2016-08-11,154,8,747,49389,151.25,3,2,1,2,4,2012,3,6,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101091724518.html,1.01E+11,116.479295,39.997662,1.11E+12,2016-08-18,162,80,215,35409,60.72,1,1,1,1,1,2008,4,6,0.278,1,1,1
https://bj.lianjia.com/chengjiao/101091724887.html,1.01E+11,116.561289,39.830621,1.11E+12,2017-03-18,374,163,415,47696,87.01,2,1,1,1,4,2013,2,6,0.5,1,0,0
https://bj.lianjia.com/chengjiao/101091724908.html,1.01E+11,116.441833,39.866749,1.11E+12,2016-07-03,116,22,310,48514,63.9,2,1,1,1,1,1995,3,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101091725002.html,1.01E+11,116.519101,39.906194,1.11E+12,2016-06-20,103,16,235,37727,62.29,1,2,1,1,3,2006,4,6,0.4,1,0,0
https://bj.lianjia.com/chengjiao/101091725282.html,1.01E+11,116.602008,40.055731,1.11E+12,2016-06-21,103,21,163,20633,79,2,2,1,1,4,1993,3,2,0.333,0,1,0
https://bj.lianjia.com/chengjiao/101091725412.html,1.01E+11,116.305672,40.094854,1.11E+12,2016-09-11,186,264,190,41135,46.19,1,1,1,1,4,2004,3,2,0.25,0,0,1
https://bj.lianjia.com/chengjiao/101091725463.html,1.01E+11,116.439341,40.082372,1.11E+12,2016-07-14,127,9,323,33207,97.27,2,1,1,2,4,2004,4,2,0.333,0,0,0
https://bj.lianjia.com/chengjiao/101091725506.html,1.01E+11,116.292014,39.928693,1.11E+12,2016-07-24,137,70,361,58795,61.4,2,1,1,1,1,1987,3,6,0.25,1,1,1
https://bj.lianjia.com/chengjiao/101091725974.html,1.01E+11,116.433791,39.966931,1.11E+12,2016-07-26,138,148,285,45725,62.33,2,1,1,1,4,1975,4,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/101091726014.html,1.01E+11,116.431552,40.082903,1.11E+12,2016-07-11,124,16,460,33750,136.3,3,1,1,2,4,2005,3,6,0.333,1,0,0
https://bj.lianjia.com/chengjiao/101091726032.html,1.01E+11,116.302492,39.893778,1.11E+12,2016-06-30,113,34,415,46630,89,2,1,1,1,1,2004,3,6,0.167,1,1,0
https://bj.lianjia.com/chengjiao/101091726121.html,1.01E+11,116.122354,39.937384,1.11E+12,2016-08-28,172,98,370,28592,129.41,4,1,1,2,4,2000,4,6,0.5,0,1,0
https://bj.lianjia.com/chengjiao/101091726259.html,1.01E+11,116.392796,39.96812,1.11E+12,2016-08-16,159,28,830,95843,86.6,2,1,1,1,1,1998,4,2,0.25,1,1,0
https://bj.lianjia.com/chengjiao/101091726263.html,1.01E+11,116.349005,40.079347,1.11E+12,2016-07-08,120,126,596,23600,252.55,4,2,1,4,4,2003,3,4,0.5,0,1,1
https://bj.lianjia.com/chengjiao/101091726275.html,1.01E+11,116.387118,39.960732,1.11E+12,2016-07-27,139,77,590,80120,73.64,2,1,1,1,1,2005,3,6,0.25,1,0,1
https://bj.lianjia.com/chengjiao/101091726549.html,1.01E+11,116.394288,39.972468,1.11E+12,2016-07-31,143,38,483.5,93702,51.6,1,1,1,1,1,1994,4,2,0.2,1,1,1
https://bj.lianjia.com/chengjiao/101091726570.html,1.01E+11,116.344985,39.891739,1.11E+12,2016-06-23,106,64,568,71745,79.17,2,1,1,1,1,2004,1,6,0.182,1,1,1
https://bj.lianjia.com/chengjiao/101091726620.html,1.01E+11,116.476546,39.905624,1.11E+12,2016-09-14,188,22,300,46126,65.04,1,0,1,1,3,2006,4,6,0.25,1,0,1
https://bj.lianjia.com/chengjiao/101091726643.html,1.01E+11,116.434254,39.935275,1.11E+12,2016-07-06,118,55,910,71351,127.54,4,2,1,2,4,2003,4,6,0.5,0,1,1
https://bj.lianjia.com/chengjiao/101091726829.html,1.01E+11,116.393805,39.973724,1.11E+12,2016-09-29,203,37,970,102755,94.4,3,1,1,1,1,1998,3,2,0.333,1,0,1
https://bj.lianjia.com/chengjiao/101091727052.html,1.01E+11,116.460032,39.879667,1.11E+12,2016-07-23,136,21,315,41366,76.15,3,1,1,1,4,1993,3,2,0.125,0,1,1
https://bj.lianjia.com/chengjiao/101091727079.html,1.01E+11,116.462543,39.933593,1.11E+12,2016-08-19,162,12,360,56810,63.37,1,0,1,1,1,????,4,6,0.143,1,0,1
https://bj.lianjia.com/chengjiao/101091727138.html,1.01E+11,116.471888,39.872576,1.11E+12,2016-09-07,181,23,1880,56120,335,5,2,1,4,4,2009,2,6,0.5,1,0,1
https://bj.lianjia.com/chengjiao/101091727210.html,1.01E+11,116.2755,40.036213,1.11E+12,2017-01-19,316,43,2429,83148,292.13,8,4,1,6,nan,2003,4,6,0.5,0,1,1
https://bj.lianjia.com/chengjiao/101091727231.html,1.01E+11,116.44046,39.86065,1.11E+12,2016-09-24,198,46,428,49196,87,2,1,1,1,1,2008,4,6,0.4,1,1,0
https://bj.lianjia.com/chengjiao/101091727310.html,1.01E+11,116.464926,39.88896,1.11E+12,2016-06-19,101,110,254,43794,58,2,1,1,1,4,1980,3,6,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091727583.html,1.01E+11,116.35335,39.875618,1.11E+12,2016-08-27,171,28,678,42315,160.23,2,2,1,2,1,2001,4,6,0.375,1,1,0
https://bj.lianjia.com/chengjiao/101091727610.html,1.01E+11,116.44012,40.046751,1.11E+12,2016-09-07,181,22,1058,66125,160,3,4,1,3,nan,2003,4,2,0.167,0,0,0
https://bj.lianjia.com/chengjiao/101091727680.html,1.01E+11,116.330365,40.065703,1.11E+12,2016-07-11,124,13,384.6,31327,122.77,3,2,1,2,4,1998,3,6,0.5,0,1,0
https://bj.lianjia.com/chengjiao/101091727692.html,1.01E+11,116.380978,39.932232,1.11E+12,2016-12-05,270,106,1255,139290,90.1,4,0,0,0,nan,????,3,3,0.25,0,1,1
https://bj.lianjia.com/chengjiao/101091727959.html,1.01E+11,116.317277,40.062967,1.11E+12,2016-10-31,235,3,2100,79246,265,4,2,2,4,nan,2008,4,6,0.5,0,0,1
https://bj.lianjia.com/chengjiao/101091727973.html,1.01E+11,116.229624,39.915004,1.11E+12,2016-08-12,155,17,255,39231,65,3,1,1,1,1,1985,3,6,0.286,1,0,1
https://bj.lianjia.com/chengjiao/101091728221.html,1.01E+11,116.476665,39.996957,1.11E+12,2016-07-28,141,36,310,52543,59,2,1,1,1,4,1985,3,2,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091728246.html,1.01E+11,116.282889,39.942772,1.11E+12,2016-06-29,111,45,680,52714,129,3,2,1,2,3,2003,4,6,0.5,1,0,1
https://bj.lianjia.com/chengjiao/101091728382.html,1.01E+11,116.354191,40.035178,1.11E+12,2016-08-11,154,10,818,58596,139.6,3,1,1,2,3,2009,3,6,0.4,1,0,0
https://bj.lianjia.com/chengjiao/101091728525.html,1.01E+11,116.434583,39.931714,1.11E+12,2016-07-18,130,42,918,73440,125,4,2,1,2,4,2003,4,6,0.5,0,1,1
https://bj.lianjia.com/chengjiao/101091728572.html,1.01E+11,116.352882,40.05023,1.11E+12,2016-07-19,131,54,430,45264,95,2,1,1,1,4,2007,4,6,0.5,1,0,1
https://bj.lianjia.com/chengjiao/101091728580.html,1.01E+11,116.425856,39.90406,1.11E+12,2016-12-19,284,25,870,75745,114.86,1,1,1,1,1,2013,4,6,0.276,1,0,1
https://bj.lianjia.com/chengjiao/101091728914.html,1.01E+11,116.468902,39.882519,1.11E+12,2016-08-10,153,87,247,43243,57.12,2,1,1,1,4,1980,4,2,0.333,0,0,1
https://bj.lianjia.com/chengjiao/101091728952.html,1.01E+11,116.530553,39.921425,1.11E+12,2016-08-04,147,35,455,43869,103.72,2,2,1,1,4,????,4,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101091728970.html,1.01E+11,116.419618,39.845427,1.11E+12,2016-10-29,233,44,196,27394,71.55,1,1,1,1,1,2010,4,6,0.071,1,0,1
https://bj.lianjia.com/chengjiao/101091729157.html,1.01E+11,116.450729,39.977923,1.11E+12,2016-08-15,158,26,1745,86816,201,4,2,1,2,4,2012,4,6,0.667,1,0,1
https://bj.lianjia.com/chengjiao/101091729163.html,1.01E+11,116.512261,39.943052,1.11E+12,2016-09-06,180,42,336,50053,67.13,2,2,1,1,1,2007,4,6,0.083,0,1,0
https://bj.lianjia.com/chengjiao/101091729190.html,1.01E+11,116.384155,40.070139,1.11E+12,2016-07-21,133,59,470,51837,90.67,2,2,1,2,4,2008,4,6,0.5,1,1,0
https://bj.lianjia.com/chengjiao/101091729396.html,1.01E+11,116.440069,39.902423,1.11E+12,2016-06-22,104,18,800,91544,87.39,2,1,1,1,4,2004,4,6,0.5,1,1,1
https://bj.lianjia.com/chengjiao/101091729568.html,1.01E+11,116.417974,40.001717,1.11E+12,2016-08-15,158,113,281,49256,57.05,1,0,1,1,4,2007,4,6,0.061,1,0,1
https://bj.lianjia.com/chengjiao/101091729861.html,1.01E+11,116.49983,39.94453,1.11E+12,2016-07-15,127,24,1400,75269,186,3,2,1,2,4,2006,4,6,1,1,1,0
https://bj.lianjia.com/chengjiao/101091730261.html,1.01E+11,116.407868,39.95802,1.11E+12,2016-06-28,110,33,355,70451,50.39,2,1,1,1,4,1986,4,2,0.333,0,1,1
https://bj.lianjia.com/chengjiao/101091730293.html,1.01E+11,116.314787,39.981606,1.11E+12,2016-08-05,148,34,480,83624,57.4,2,1,1,1,1,1988,4,6,0.25,1,1,1
